Wall time,Step,Value
1654071930.2472353,28249,-9322.3291015625
1654071931.0326633,28449,-9549.7255859375
1654071931.6285195,28599,-10051.8583984375
1654071932.0296042,28699,-9432.65625
1654071932.6211963,28849,-9861.8212890625
1654071933.4147842,29049,-9865.36328125
1654071934.198051,29249,-9858.63671875
1654071934.395187,29299,-9120.982421875
1654071934.972373,29449,-9226.8427734375
1654071935.3603742,29549,-10315.208984375
1654071935.5644505,29599,-9280.4541015625
1654071936.1712632,29749,-9311.42578125
1654071936.5733616,29849,-9648.3193359375
1654071936.9840662,29949,-9780.02734375
1654071937.1747963,29999,-9481.248046875
1654071937.8043275,30149,-9326.9677734375
1654071938.0058815,30199,-10429.66015625
1654071939.0134737,30449,-9647.1923828125
1654071940.0187788,30699,-9961.1708984375
1654071940.2243128,30749,-10058.7451171875
1654071940.6201148,30849,-9856.6181640625
1654071941.4084263,31049,-9775.3525390625
1654071941.8194227,31149,-9305.9091796875
1654071942.0193684,31199,-10259.458984375
1654071942.6293359,31349,-9279.240234375
1654071943.0436456,31449,-9559.62109375
1654071943.2365115,31499,-10087.92578125
1654071944.0320745,31699,-10148.4453125
1654071944.8266847,31899,-9732.7744140625
1654071945.42476,32049,-9500.4443359375
1654071945.6218946,32099,-9785.86328125
1654071945.8162374,32149,-9386.6728515625
1654071946.0244975,32199,-9981.5546875
1654071946.2182705,32249,-9672.1748046875
1654071947.232652,32499,-9866.3525390625
1654071947.6194205,32599,-9564.7744140625
1654071947.8206336,32649,-9329.37890625
1654071948.2199569,32749,-9810.99609375
1654071948.4180777,32799,-9183.87890625
1654071948.9991734,32949,-9928.3701171875
1654071949.3976953,33049,-10002.6708984375
1654071950.7843482,33399,-9181.82421875
1654071951.3835406,33549,-9364.0751953125
1654071952.3857653,33799,-9248.751953125
1654071952.6024423,33849,-9380.4228515625
1654071953.4006445,34049,-9958.302734375
1654071954.1799042,34249,-9642.443359375
1654071954.77906,34399,-9716.951171875
1654071955.7704253,34649,-9074.2099609375
1654071956.1849425,34749,-9812.990234375
1654071956.5705595,34849,-9582.064453125
1654071956.7767804,34899,-9253.22265625
1654071957.1697936,34999,-9703.0322265625
1654071957.774498,35149,-10073.6943359375
1654071958.4010892,35299,-9343.31640625
1654071959.4000385,35549,-9702.4306640625
1654071960.418093,35799,-9385.3056640625
1654071960.8293326,35899,-9673.9853515625
1654071961.4281952,36049,-9594.267578125
1654071961.6285884,36099,-9270.1689453125
1654071962.0309656,36199,-9270.890625
1654071962.4251509,36299,-9331.2568359375
1654071962.6364555,36349,-9431.3125
1654071963.0267165,36449,-9787.76171875
1654071963.222561,36499,-9514.767578125
1654071963.6446168,36599,-9220.232421875
1654071963.8436947,36649,-10195.9716796875
1654071964.0512965,36699,-9907.052734375
1654071965.0447633,36949,-9616.9912109375
1654071965.864338,37149,-9396.126953125
1654071966.2655678,37249,-9534.51953125
1654071968.64417,37849,-10020.087890625
1654071969.0363078,37949,-9549.1865234375
1654071970.2447464,38249,-9394.4208984375
1654071970.444102,38299,-9576.173828125
1654071971.0513723,38449,-9487.5478515625
1654071971.25541,38499,-9251.9111328125
1654071971.8516822,38649,-9521.017578125
1654071972.450998,38799,-9301.65234375
1654071972.6395543,38849,-9504.798828125
1654071973.0379775,38949,-9217.4560546875
1654071973.236566,38999,-9688.5947265625
1654071973.4401624,39049,-9416.080078125
1654071973.644012,39099,-10019.494140625
1654071973.8587842,39149,-9838.365234375
1654071975.0558655,39449,-9908.234375
1654071975.6532073,39599,-9616.9658203125
1654071978.2351224,40249,-9796.8916015625
1654071978.4335175,40299,-9636.6337890625
1654071978.6278691,40349,-9335.7568359375
1654071978.826304,40399,-9503.0078125
1654071979.4275403,40549,-9622.5224609375
1654071981.0340943,40949,-9240.7314453125
1654071981.2274048,40999,-9372.7734375
1654071982.8497033,41399,-9570.1435546875
1654071983.0478203,41449,-9808.794921875
1654071983.8441207,41649,-9978.044921875
1654071984.036681,41699,-9798.1611328125
1654071984.4370341,41799,-9534.931640625
1654071984.6415389,41849,-9756.375
1654071985.2416837,41999,-9025.80859375
1654071985.4414766,42049,-10072.1669921875
1654071986.0310228,42199,-9509.041015625
1654071986.426744,42299,-9263.8916015625
1654071987.4198687,42549,-9519.2197265625
1654071987.6250923,42599,-9621.37109375
1654071988.2175007,42749,-9250.0634765625
1654071988.8121834,42899,-9201.33203125
1654071989.4389114,43049,-9335.4365234375
1654071989.8259463,43149,-9978.12109375
1654071990.4327013,43299,-9097.7001953125
1654071990.6292017,43349,-9386.8916015625
1654071991.4513102,43549,-9120.9306640625
1654071991.6569304,43599,-9058.4453125
1654071994.289548,44249,-9480.2685546875
1654071994.6923862,44349,-9062.5361328125
1654071995.496511,44549,-9209.4267578125
1654071995.8883796,44649,-9618.306640625
1654071996.5002866,44799,-9627.0703125
1654071996.9078498,44899,-9028.1806640625
1654071997.1144233,44949,-9601.533203125
1654071997.7000325,45099,-9506.7978515625
1654071997.8955965,45149,-9888.63671875
1654071998.875292,45399,-9462.875
1654071999.0758688,45449,-9510.9306640625
1654071999.4892006,45549,-9077.27734375
1654071999.6901667,45599,-9688.873046875
1654072000.2976654,45749,-10161.130859375
1654072001.1040773,45949,-9327.4091796875
1654072001.3053675,45999,-9817.1748046875
1654072001.711384,46099,-9533.1015625
1654072003.0902882,46449,-9248.3837890625
1654072003.5042398,46549,-9151.6650390625
1654072003.712485,46599,-9068.9423828125
1654072003.9134657,46649,-9925.689453125
1654072005.327209,46999,-10023.23828125
1654072005.917095,47149,-9628.0712890625
1654072006.5031168,47299,-9584.666015625
1654072007.316998,47499,-9198.8427734375
1654072007.9699955,47649,-9032.115234375
1654072008.5741842,47799,-9349.8544921875
1654072009.5959094,48049,-9338.5087890625
1654072010.1884286,48199,-10058.50390625
1654072010.5946672,48299,-10356.9072265625
1654072010.9878972,48399,-9315.0703125
1654072011.1822078,48449,-9870.826171875
1654072013.1771133,48949,-9028.1806640625
1654072013.3826811,48999,-9130.3251953125
1654072013.9871383,49149,-9317.650390625
1654072014.8095992,49349,-9648.95703125
1654072015.7595723,49549,-9613.4248046875
1654072016.2971559,49649,-9706.400390625
1654072016.7754927,49749,-9549.62890625
1654072017.2159765,49849,-9727.0078125
1654072017.678229,49949,-10240.869140625
1654072017.8841105,49999,-9746.560546875
1654072018.5792468,50149,-10125.8359375
1654072018.8142896,50199,-9297.8857421875
1654072019.0442033,50249,-9231.5478515625
1654072019.4738688,50349,-9574.7119140625
1654072020.6789615,50599,-9920.8359375
1654072021.1211402,50699,-10231.154296875
1654072021.5393083,50799,-9965.787109375
1654072022.925519,51149,-9770.17578125
1654072023.73431,51349,-9346.19140625
1654072024.1299002,51449,-10105.291015625
1654072025.545085,51799,-9308.078125
1654072025.7482631,51849,-9469.3701171875
1654072025.9386945,51899,-9662.4091796875
1654072026.1329205,51949,-9323.6953125
1654072026.3603675,51999,-9375.46484375
1654072027.2100158,52199,-9159.302734375
1654072027.7960753,52349,-9476.814453125
1654072030.297059,52849,-9175.494140625
1654072030.9673457,52949,-8987.0908203125
1654072031.4977353,53049,-9333.9912109375
1654072031.9834895,53149,-9503.97265625
1654072032.6975443,53299,-9385.1591796875
1654072033.1496005,53399,-9117.017578125
1654072033.5757804,53499,-9501.724609375
1654072033.7938254,53549,-9321.2431640625
1654072033.9925249,53599,-9142.9208984375
1654072034.2386594,53649,-9295.697265625
1654072034.4746268,53699,-9708.828125
1654072034.6872315,53749,-8964.4677734375
1654072035.3952773,53899,-9118.19921875
1654072036.19021,54049,-9211.5888671875
1654072037.2234092,54299,-9421.373046875
1654072037.456803,54349,-9329.0751953125
1654072037.6700256,54399,-9294.4013671875
1654072038.5434465,54599,-9670.625
1654072040.5483112,54949,-9566.3779296875
1654072040.9705358,55049,-9278.5478515625
1654072041.415038,55149,-9169.572265625
1654072041.692808,55199,-9484.4228515625
1654072041.9578648,55249,-9086.1923828125
1654072042.7314947,55399,-9281.4921875
1654072043.2987332,55499,-9467.603515625
1654072043.761552,55599,-9302.1796875
1654072043.9827223,55649,-9136.169921875
1654072044.522251,55749,-9219.5341796875
1654072045.626767,55999,-9234.81640625
1654072046.0624948,56099,-9308.54296875
1654072046.2801752,56149,-9200.5478515625
1654072046.9755309,56299,-9332.544921875
1654072047.2066581,56349,-9472.869140625
1654072047.736577,56449,-9731.052734375
1654072047.9545023,56499,-9348.1982421875
1654072048.597464,56649,-9513.9150390625
1654072049.0961597,56749,-9412.30859375
1654072049.5874119,56849,-9901.41796875
1654072050.2636423,56999,-9451.01171875
1654072051.9061615,57349,-9076.6201171875
1654072052.811783,57549,-9158.447265625
1654072053.025783,57599,-9305.5927734375
1654072053.233609,57649,-9146.857421875
1654072054.907024,58049,-9988.9619140625
1654072055.3443308,58149,-10084.943359375
1654072055.8126962,58249,-9025.267578125
1654072056.5099673,58399,-9388.8154296875
1654072057.9861891,58699,-9389.94140625
1654072058.2267778,58749,-9370.537109375
1654072058.687516,58849,-9703.6123046875
1654072058.916236,58899,-9191.294921875
1654072059.1460173,58949,-9750.544921875
1654072060.092437,59149,-9804.556640625
1654072060.5023942,59249,-9897.6591796875
1654072060.982965,59349,-9760.87890625
1654072061.6637673,59499,-9358.345703125
1654072061.8903494,59549,-9449.0703125
1654072062.5457807,59699,-9866.171875
1654072062.755824,59749,-9440.0126953125
1654072063.3530526,59899,-9532.9111328125
1654072065.0382404,60299,-9135.5859375
1654072065.2358203,60349,-9937.369140625
1654072065.477671,60399,-9027.662109375
1654072066.8944657,60749,-10189.9921875
1654072067.708661,60949,-9727.5634765625
1654072068.7296162,61199,-9203.5234375
1654072069.1244514,61299,-9028.1806640625
1654072069.9097798,61499,-9837.91796875
1654072070.4890075,61649,-9736.62890625
1654072071.7033997,61949,-9315.5283203125
1654072072.8999462,62249,-9382.9072265625
1654072073.2925682,62349,-9261.4150390625
1654072073.8907256,62499,-9165.296875
1654072074.0971503,62549,-9069.0556640625
1654072074.304998,62599,-9735.4111328125
1654072074.5043533,62649,-9781.69140625
1654072074.9398167,62749,-9032.115234375
1654072075.3859687,62849,-9268.294921875
1654072075.5964153,62899,-9661.203125
1654072076.2404284,63049,-9287.2421875
1654072076.4583523,63099,-9491.353515625
1654072077.701935,63399,-9185.8291015625
1654072078.5262797,63599,-9265.658203125
1654072079.6176043,63849,-9035.0107421875
1654072079.846944,63899,-9132.2958984375
1654072080.0411253,63949,-9564.416015625
1654072080.8843458,64149,-9347.3154296875
1654072081.5701075,64299,-9225.9111328125
1654072082.7204964,64549,-9405.5087890625
1654072083.3686423,64699,-9303.6572265625
1654072084.4992537,64949,-9511.0830078125
1654072084.7147298,64999,-9177.8583984375
1654072085.325105,65149,-9383.673828125
1654072086.12363,65349,-9192.7509765625
1654072086.9581225,65549,-9192.580078125
1654072088.0097032,65799,-9168.2841796875
1654072089.0759645,66049,-9595.341796875
1654072089.503722,66149,-9455.3642578125
1654072090.1420562,66299,-9552.7373046875
1654072090.4112575,66349,-9315.1982421875
1654072090.8129432,66449,-9489.3828125
1654072092.2895906,66799,-9028.1806640625
1654072094.3592002,67299,-9103.5146484375
1654072094.9730606,67449,-9380.080078125
1654072095.8047674,67649,-9114.78515625
1654072096.2153401,67749,-9435.1923828125
1654072097.4768107,68049,-9656.369140625
1654072098.3149295,68249,-9396.08984375
1654072098.5346544,68299,-9189.18359375
1654072098.7337823,68349,-9377.705078125
1654072098.9369676,68399,-9009.2568359375
1654072099.1401834,68449,-9336.333984375
1654072100.6085687,68799,-9239.201171875
1654072100.813196,68849,-9108.126953125
1654072101.6467109,69049,-9454.0849609375
1654072102.6896632,69299,-9614.0146484375
1654072102.901175,69349,-9410.8994140625
1654072103.7786138,69549,-9697.107421875
1654072104.3946576,69699,-9602.8837890625
1654072105.2365458,69899,-10606.07421875
1654072109.436372,70899,-9092.5146484375
1654072110.3196697,71099,-9244.2685546875
1654072112.3479934,71599,-9347.388671875
1654072112.5431736,71649,-9837.044921875
1654072113.3605428,71849,-9092.349609375
1654072113.7678356,71949,-9292.5361328125
1654072113.9818537,71999,-9176.5888671875
1654072114.2090619,72049,-9324.228515625
1654072114.4185195,72099,-9062.42578125
1654072115.0333865,72249,-9322.6923828125
1654072116.0911674,72499,-9277.75390625
1654072116.5125005,72599,-9330.0283203125
1654072116.717189,72649,-9310.4404296875
1654072117.3327937,72799,-9036.9990234375
1654072117.7557425,72899,-9081.416015625
1654072117.9719179,72949,-9025.2265625
1654072118.4024374,73049,-9401.275390625
1654072118.6066856,73099,-9297.5126953125
1654072120.4965622,73549,-9157.451171875
1654072121.1149619,73699,-9627.3134765625
1654072121.3151853,73749,-9118.5712890625
1654072121.7177129,73849,-9663.5419921875
1654072123.127257,74199,-9044.3037109375
1654072123.9499547,74399,-9591.638671875
1654072124.5950165,74549,-9185.8994140625
1654072125.2259576,74699,-9621.2119140625
1654072125.4384584,74749,-9836.0234375
1654072126.3077195,74949,-9362.197265625
1654072126.5276434,74999,-9762.080078125
1654072127.145542,75149,-9057.0732421875
1654072128.636642,75499,-9071.2490234375
1654072128.8417864,75549,-9396.1171875
1654072129.0492282,75599,-9393.908203125
1654072129.445841,75699,-9430.0146484375
1654072129.8957522,75799,-9180.830078125
1654072130.1135478,75849,-9223.9736328125
1654072131.5864198,76199,-9206.068359375
1654072132.7049265,76449,-9028.1806640625
1654072133.973877,76749,-9756.689453125
1654072134.6048002,76899,-9218.6669921875
1654072134.824083,76949,-9197.4814453125
1654072135.4478095,77099,-9496.00390625
1654072136.8700547,77449,-9247.6533203125
1654072137.5524414,77599,-9430.72265625
1654072137.7925904,77649,-9170.8134765625
1654072137.999568,77699,-9214.375
1654072139.9070926,78149,-9255.2353515625
1654072140.5636528,78299,-9028.1806640625
1654072140.7909658,78349,-9114.099609375
1654072141.2438424,78449,-9331.255859375
1654072141.8590162,78599,-9285.6708984375
1654072142.0728815,78649,-9381.564453125
1654072142.2820818,78699,-9850.67578125
1654072142.9381742,78849,-9559.4853515625
1654072143.7601185,79049,-9244.068359375
1654072144.792338,79299,-9272.0634765625
1654072146.8541703,79799,-9380.556640625
1654072147.0505285,79849,-9068.7685546875
1654072147.2456317,79899,-9218.9072265625
1654072148.1307433,80099,-9002.7939453125
1654072148.3463957,80149,-9122.4658203125
1654072148.5512376,80199,-9394.416015625
1654072150.3059366,80599,-9272.5888671875
1654072150.9738255,80749,-9462.86328125
1654072153.106122,81249,-9088.1220703125
1654072153.7424636,81399,-9415.765625
1654072154.5671241,81599,-9454.162109375
1654072155.456289,81799,-9642.435546875
1654072155.8795514,81899,-9358.2509765625
1654072156.4732075,82049,-9282.1787109375
1654072156.684998,82099,-9283.10546875
1654072157.7447395,82349,-9138.40234375
1654072157.9654312,82399,-9094.0703125
1654072158.8436158,82599,-9811.8232421875
1654072159.0733552,82649,-9282.744140625
1654072159.3109598,82699,-9095.1513671875
1654072159.5368853,82749,-9148.6875
1654072159.951838,82849,-9337.5341796875
1654072161.2103162,83149,-9216.9638671875
1654072162.0001745,83349,-9406.4453125
1654072162.8057606,83549,-9067.236328125
1654072163.6337328,83749,-9047.7822265625
1654072164.2409174,83899,-9100.3466796875
1654072164.643527,83999,-9391.064453125
1654072165.8413153,84299,-9221.6826171875
1654072166.0605688,84349,-9075.529296875
1654072166.270208,84399,-9269.3818359375
1654072166.464187,84449,-9349.958984375
1654072167.4743035,84699,-9266.9736328125
1654072167.6878235,84749,-9295.5595703125
1654072167.8978527,84799,-9136.685546875
1654072168.7209618,84999,-9366.587890625
1654072169.3160024,85149,-9098.005859375
1654072169.7196958,85249,-9257.865234375
1654072170.3207078,85399,-9111.572265625
1654072170.72936,85499,-9276.173828125
1654072170.938859,85549,-9053.6201171875
1654072171.140333,85599,-9124.6142578125
1654072171.3366005,85649,-9255.9072265625
1654072172.526533,85949,-9434.052734375
1654072173.3296454,86149,-9272.046875
1654072173.5328608,86199,-9427.62109375
1654072173.7716653,86249,-9164.091796875
1654072173.9756162,86299,-9330.1201171875
1654072174.9604435,86549,-9323.0009765625
1654072176.690393,86949,-9074.1337890625
1654072176.8981516,86999,-9271.6240234375
1654072177.7593231,87199,-9198.943359375
1654072178.1701572,87299,-9018.32421875
1654072178.7705696,87449,-9346.76953125
1654072179.1827333,87549,-9409.087890625
1654072179.8050907,87699,-9206.4619140625
1654072180.0060778,87749,-9148.580078125
1654072181.786009,88149,-9078.1904296875
1654072182.4346814,88299,-9386.4140625
1654072184.681233,88799,-9219.11328125
1654072185.093382,88899,-9230.74609375
1654072185.7809675,89049,-9302.22265625
1654072186.7216215,89249,-9344.80859375
1654072186.9571493,89299,-9028.1806640625
1654072187.1906886,89349,-9177.6513671875
1654072187.863858,89499,-9082.6796875
1654072188.5185883,89649,-9345.4140625
1654072189.3639655,89849,-9075.90625
1654072190.3055983,90049,-9210.826171875
1654072190.759474,90149,-9598.431640625
1654072192.1616745,90449,-9306.876953125
1654072192.5963426,90549,-9785.0693359375
1654072194.5508583,90999,-9397.2333984375
1654072195.463306,91199,-9223.369140625
1654072196.2281358,91349,-9071.646484375
1654072196.4481752,91399,-9295.4814453125
1654072196.873078,91499,-9347.916015625
1654072197.0823224,91549,-9058.40625
1654072197.5190465,91649,-9136.732421875
1654072198.417033,91849,-9183.7783203125
1654072198.847084,91949,-9531.328125
1654072200.3799684,92299,-9068.6005859375
1654072200.608377,92349,-9777.47265625
1654072200.824973,92399,-9297.419921875
1654072201.0404918,92449,-9517.619140625
1654072201.6994267,92599,-9105.484375
1654072203.8466306,93049,-8979.69921875
1654072205.121752,93299,-9146.8740234375
1654072205.3710659,93349,-9080.033203125
1654072205.5890784,93399,-9237.7568359375
1654072206.5347586,93599,-9037.580078125
1654072206.7609482,93649,-9546.9541015625
1654072207.2328131,93749,-9177.86328125
1654072208.0069015,93899,-9428.236328125
1654072208.7299578,94049,-9476.1630859375
1654072209.469842,94199,-9060.9453125
1654072209.6928914,94249,-9079.1259765625
1654072210.162964,94349,-9368.6611328125
1654072210.6211035,94449,-9101.037109375
1654072211.1087055,94549,-9227.6552734375
1654072212.2545505,94799,-9275.6533203125
1654072213.1635418,94999,-9161.4013671875
1654072213.8486202,95149,-9531.4375
1654072215.2443554,95449,-9130.9521484375
1654072215.470183,95499,-9287.0146484375
1654072215.6937418,95549,-9452.96875
1654072216.3801744,95699,-9236.673828125
1654072217.5463386,95949,-9130.41796875
1654072218.930592,96249,-9378.5771484375
1654072219.1647134,96299,-9196.8525390625
1654072220.0836873,96499,-9107.1513671875
1654072221.499439,96799,-9203.60546875
1654072221.7347665,96849,-9305.7421875
1654072222.6994112,97049,-9103.3876953125
1654072222.9337869,97099,-9135.83984375
1654072223.1841888,97149,-9491.37109375
1654072223.8979304,97299,-9100.998046875
1654072224.3986428,97399,-9289.18359375
1654072225.109912,97549,-9028.1806640625
1654072225.872378,97699,-9319.0498046875
1654072226.5780442,97849,-9580.6796875
1654072227.5181513,98049,-9470.23046875
1654072227.7491636,98099,-9157.7626953125
1654072227.989734,98149,-9051.0
1654072228.2229013,98199,-9361.716796875
1654072228.4550948,98249,-9014.4375
1654072228.9500792,98349,-9575.673828125
1654072229.199313,98399,-9209.431640625
1654072229.4316792,98449,-9373.5048828125
1654072231.5175989,98899,-9448.0625
1654072231.9804277,98999,-9456.3671875
1654072232.458075,99099,-9686.51953125
1654072233.454458,99299,-9373.390625
1654072233.932301,99399,-9034.779296875
1654072234.16857,99449,-9267.173828125
1654072234.9078164,99599,-9410.6748046875
1654072241.2128897,100899,-9574.2021484375
1654072242.247123,101099,-9244.2275390625
1654072242.5023441,101149,-9403.6455078125
1654072243.4980013,101349,-9900.216796875
1654072243.959682,101449,-10062.052734375
1654072244.6456032,101599,-9153.4990234375
1654072245.584349,101799,-9392.4306640625
1654072245.8035295,101849,-9160.556640625
1654072246.6998336,102049,-9147.1455078125
1654072247.3984654,102199,-9188.703125
1654072248.3169796,102399,-9640.8671875
1654072250.0253868,102749,-9218.16796875
