Wall time,Step,Value
1653999494.3177285,2799,-9718.453125
1653999494.6747684,2849,-9797.681640625
1653999495.011798,2899,-9793.2861328125
1653999495.3635075,2949,-9791.9541015625
1653999495.7268796,2999,-9732.7197265625
1653999496.0734267,3049,-9893.4169921875
1653999496.414761,3099,-9801.40625
1653999496.7427216,3149,-9793.14453125
1653999497.1154888,3199,-9811.1591796875
1653999497.466643,3249,-9775.4111328125
1653999497.8114765,3299,-9812.9228515625
1653999498.1796684,3349,-9816.259765625
1653999498.5278344,3399,-9624.7958984375
1653999498.8676333,3449,-9779.7275390625
1653999499.1814218,3499,-9711.38671875
1653999499.486217,3549,-9764.8095703125
1653999499.8701696,3599,-9722.7236328125
1653999500.1881554,3649,-9736.3701171875
1653999500.5301244,3699,-9805.4970703125
1653999500.865695,3749,-9758.6748046875
1653999501.2125657,3799,-9795.2890625
1653999501.5319548,3849,-9778.359375
1653999501.85748,3899,-9784.681640625
1653999502.1990795,3949,-9684.8037109375
1653999502.5259473,3999,-9745.9423828125
1653999502.8379893,4049,-9696.904296875
1653999503.1689494,4099,-9690.935546875
1653999503.5213244,4149,-9759.1142578125
1653999503.8773155,4199,-9760.4453125
1653999504.189064,4249,-9769.31640625
1653999504.5509984,4299,-9710.3173828125
1653999504.8983943,4349,-9805.6767578125
1653999505.2244818,4399,-9688.7724609375
1653999505.602738,4449,-9755.1220703125
1653999505.973711,4499,-9671.923828125
1653999506.3309252,4549,-9661.052734375
1653999506.6582177,4599,-9597.5849609375
1653999507.0128355,4649,-9715.873046875
1653999507.4122725,4699,-9757.529296875
1653999507.7491827,4749,-9725.19140625
1653999508.0652266,4799,-9648.900390625
1653999508.3725913,4849,-9669.7421875
1653999508.752384,4899,-9657.0087890625
1653999509.062956,4949,-9677.7685546875
1653999509.3614163,4999,-9710.0478515625
1653999509.7007368,5049,-9709.8896484375
1653999510.0657887,5099,-9577.5791015625
1653999510.3982458,5149,-9627.4990234375
1653999510.7125337,5199,-9645.5693359375
1653999511.0307465,5249,-9628.3662109375
1653999511.395378,5299,-9645.708984375
1653999511.717748,5349,-9685.8798828125
1653999512.0490022,5399,-9683.2939453125
1653999512.3878698,5449,-9674.6748046875
1653999512.7133815,5499,-9640.404296875
1653999513.0756469,5549,-9705.6435546875
1653999513.4095423,5599,-9595.4111328125
1653999513.7435641,5649,-9684.2041015625
1653999514.0687952,5699,-9632.4775390625
1653999514.443787,5749,-9687.5185546875
1653999514.772845,5799,-9608.5498046875
1653999515.133812,5849,-9749.0185546875
1653999515.4707096,5899,-9678.396484375
1653999515.7934291,5949,-9674.1357421875
1653999516.1468306,5999,-9689.40625
1653999516.4607801,6049,-9675.607421875
1653999516.763471,6099,-9639.7275390625
1653999517.1116464,6149,-9737.943359375
1653999517.466468,6199,-9601.298828125
1653999517.794223,6249,-9664.8017578125
1653999518.1560793,6299,-9708.5625
1653999518.4842365,6349,-9615.2255859375
1653999518.80821,6399,-9576.3955078125
1653999519.1322973,6449,-9601.6083984375
1653999519.5022104,6499,-9588.6298828125
1653999519.8073497,6549,-9645.9853515625
1653999520.159296,6599,-9604.0771484375
1653999520.5276706,6649,-9644.1259765625
1653999520.8768644,6699,-9608.4248046875
1653999521.235898,6749,-9614.958984375
1653999521.544302,6799,-9668.4833984375
1653999521.8675625,6849,-9555.0625
1653999522.2387953,6899,-9604.6005859375
1653999522.558011,6949,-9563.1875
1653999522.8879335,6999,-9621.2587890625
1653999523.230543,7049,-9669.4736328125
1653999523.5565453,7099,-9637.578125
1653999523.9170501,7149,-9645.5888671875
1653999524.2215438,7199,-9620.2841796875
1653999524.5187876,7249,-9694.025390625
1653999524.8321142,7299,-9573.3671875
1653999525.190826,7349,-9614.857421875
1653999525.509548,7399,-9633.5078125
1653999525.8628814,7449,-9570.2197265625
1653999526.2040904,7499,-9620.958984375
1653999526.5291858,7549,-9635.328125
1653999526.8482056,7599,-9635.6181640625
1653999527.1590073,7649,-9626.3154296875
1653999527.465947,7699,-9648.5654296875
1653999527.851323,7749,-9622.4814453125
1653999528.1588483,7799,-9549.88671875
1653999528.529247,7849,-9570.470703125
1653999528.8371987,7899,-9581.5732421875
1653999529.2023444,7949,-9674.013671875
1653999529.5473394,7999,-9634.9033203125
1653999529.87877,8049,-9572.568359375
1653999530.2265916,8099,-9559.2587890625
1653999530.5490913,8149,-9517.046875
1653999530.9013844,8199,-9680.0009765625
1653999531.2425373,8249,-9639.892578125
1653999531.5920944,8299,-9579.728515625
1653999531.9409838,8349,-9536.98828125
1653999532.2519593,8399,-9569.7392578125
1653999532.5886514,8449,-9582.5244140625
1653999532.952507,8499,-9558.833984375
1653999533.2787912,8549,-9520.5380859375
1653999533.6220145,8599,-9554.94140625
1653999533.944932,8649,-9542.6591796875
1653999534.2932727,8699,-9578.9033203125
1653999534.6093032,8749,-9544.359375
1653999534.9158409,8799,-9546.33203125
1653999535.2368667,8849,-9473.294921875
1653999535.629657,8899,-9592.5126953125
1653999535.9734046,8949,-9490.125
1653999536.3093877,8999,-9561.603515625
1653999536.6264856,9049,-9519.23828125
1653999536.9380715,9099,-9545.6025390625
1653999537.2911212,9149,-9591.2958984375
1653999537.6339865,9199,-9562.708984375
1653999538.0008452,9249,-9548.779296875
1653999538.3490448,9299,-9586.287109375
1653999538.685065,9349,-9572.9609375
1653999539.0054698,9399,-9451.533203125
1653999539.3420093,9449,-9543.7490234375
1653999539.6976783,9499,-9582.64453125
1653999540.0045621,9549,-9470.5859375
1653999540.3461225,9599,-9532.6220703125
1653999540.692585,9649,-9410.2529296875
1653999541.0259402,9699,-9501.181640625
1653999541.384972,9749,-9493.0478515625
1653999541.711328,9799,-9514.005859375
1653999542.043657,9849,-9553.0390625
1653999542.3883042,9899,-9566.9814453125
1653999542.7120435,9949,-9549.8896484375
1653999543.045086,9999,-9550.07421875
1653999543.3983147,10049,-9532.28125
1653999543.7507327,10099,-9513.6708984375
1653999544.0879276,10149,-9617.490234375
1653999544.4501374,10199,-9410.8037109375
1653999544.7925484,10249,-9543.3193359375
1653999545.1289585,10299,-9453.7294921875
1653999545.448957,10349,-9530.9951171875
1653999545.804047,10399,-9523.2236328125
1653999546.1212766,10449,-9482.4150390625
1653999546.4634416,10499,-9408.47265625
1653999546.7624874,10549,-9542.78515625
1653999547.0992966,10599,-9504.9619140625
1653999547.4366324,10649,-9469.9609375
1653999547.79025,10699,-9507.8271484375
1653999548.1025162,10749,-9518.638671875
1653999548.4664483,10799,-9459.302734375
1653999548.8324122,10849,-9421.5478515625
1653999549.199209,10899,-9546.88671875
1653999549.5229461,10949,-9522.75390625
1653999549.834043,10999,-9457.609375
1653999550.1621048,11049,-9422.0419921875
1653999550.519877,11099,-9489.30859375
1653999550.8410487,11149,-9476.9169921875
1653999551.1726322,11199,-9375.2978515625
1653999551.5126784,11249,-9455.080078125
1653999551.8384194,11299,-9512.5146484375
1653999552.178022,11349,-9457.8876953125
1653999552.5105627,11399,-9478.0146484375
1653999552.863605,11449,-9467.5458984375
1653999553.1917388,11499,-9447.2216796875
1653999553.5398488,11549,-9445.052734375
1653999553.8804257,11599,-9396.947265625
1653999554.2531507,11649,-9480.3935546875
1653999554.6016936,11699,-9440.7294921875
1653999554.9258606,11749,-9552.5478515625
1653999555.2677114,11799,-9508.9853515625
1653999555.6128838,11849,-9513.8671875
1653999555.949543,11899,-9501.1376953125
1653999556.2819088,11949,-9459.6123046875
1653999556.6288126,11999,-9398.349609375
1653999556.9529378,12049,-9506.328125
1653999557.2984402,12099,-9491.1142578125
1653999557.633774,12149,-9325.837890625
1653999557.961024,12199,-9418.6796875
1653999558.3114507,12249,-9363.8671875
1653999558.6269832,12299,-9408.904296875
1653999558.94752,12349,-9471.5615234375
1653999559.2855706,12399,-9501.7490234375
1653999559.631753,12449,-9460.3466796875
1653999559.934016,12499,-9314.6005859375
1653999560.2761593,12549,-9428.00390625
1653999560.6009362,12599,-9408.751953125
1653999560.9420185,12649,-9372.408203125
1653999561.276013,12699,-9444.4794921875
1653999561.6440632,12749,-9333.498046875
1653999561.9952698,12799,-9439.669921875
1653999562.3178744,12849,-9375.4501953125
1653999562.6773827,12899,-9423.3037109375
1653999563.0022492,12949,-9414.37890625
1653999563.3347225,12999,-9496.7451171875
1653999563.6668508,13049,-9519.78515625
1653999563.9778435,13099,-9388.01171875
1653999564.3067212,13149,-9457.7294921875
1653999564.644494,13199,-9488.08984375
1653999564.983923,13249,-9347.5087890625
1653999565.29116,13299,-9358.458984375
1653999565.5931706,13349,-9433.509765625
1653999565.9138763,13399,-9376.7578125
1653999566.2623324,13449,-9310.4306640625
1653999566.6075866,13499,-9393.6123046875
1653999566.93771,13549,-9384.693359375
1653999567.289161,13599,-9344.9658203125
1653999567.6301975,13649,-9361.6181640625
1653999567.9728758,13699,-9414.1689453125
1653999568.318089,13749,-9405.1318359375
1653999568.6547422,13799,-9428.1630859375
1653999569.0083797,13849,-9387.14453125
1653999569.354216,13899,-9339.3203125
1653999569.6917536,13949,-9299.4775390625
1653999570.0311368,13999,-9402.7470703125
1653999570.348969,14049,-9359.2470703125
1653999570.7004182,14099,-9431.0009765625
1653999571.04063,14149,-9424.6650390625
1653999571.349542,14199,-9449.9404296875
1653999571.6737056,14249,-9338.208984375
1653999571.9820282,14299,-9439.974609375
1653999572.3190072,14349,-9326.4814453125
1653999572.6687233,14399,-9417.158203125
1653999573.0065944,14449,-9320.1484375
1653999573.3612833,14499,-9357.6044921875
1653999573.6903646,14549,-9330.1455078125
1653999574.0543878,14599,-9352.21484375
1653999574.3756824,14649,-9343.8828125
1653999574.7315707,14699,-9313.5224609375
1653999575.0482328,14749,-9268.9306640625
1653999575.3836896,14799,-9337.763671875
1653999575.7114098,14849,-9256.283203125
1653999576.030455,14899,-9351.8603515625
1653999576.3898685,14949,-9346.263671875
1653999576.732977,14999,-9319.16796875
1653999577.0483782,15049,-9365.5625
1653999577.3922973,15099,-9334.5869140625
1653999577.730854,15149,-9406.787109375
1653999578.0793824,15199,-9366.919921875
1653999578.4432032,15249,-9331.28515625
1653999578.78345,15299,-9277.794921875
1653999579.1375723,15349,-9418.0224609375
1653999579.4751978,15399,-9292.0439453125
1653999579.8062422,15449,-9307.33984375
1653999580.1347432,15499,-9354.5751953125
1653999580.4911356,15549,-9310.1328125
1653999580.8498797,15599,-9356.4794921875
1653999581.1879988,15649,-9349.12109375
1653999581.5304704,15699,-9277.68359375
1653999581.922773,15749,-9321.23046875
1653999582.272058,15799,-9307.18359375
1653999582.6420865,15849,-9389.9892578125
1653999582.9885583,15899,-9350.2529296875
1653999583.3295403,15949,-9292.7666015625
1653999583.6552808,15999,-9299.97265625
1653999583.9935925,16049,-9263.6044921875
1653999584.3244886,16099,-9359.1005859375
1653999584.6545453,16149,-9328.427734375
1653999585.053742,16199,-9312.9541015625
1653999585.4975622,16249,-9280.517578125
1653999585.8243096,16299,-9312.025390625
1653999586.3301506,16349,-9265.375
1653999586.7765224,16399,-9226.54296875
1653999587.2007852,16449,-9240.4541015625
1653999587.582263,16499,-9350.5615234375
1653999588.0222394,16549,-9214.818359375
1653999588.442748,16599,-9320.3466796875
1653999588.8001082,16649,-9347.08984375
1653999589.151227,16699,-9297.38671875
1653999589.4712582,16749,-9207.34375
1653999589.8314486,16799,-9269.345703125
1653999590.2187095,16849,-9301.375
1653999590.6442356,16899,-9336.6767578125
1653999591.0632126,16949,-9302.509765625
1653999591.4054317,16999,-9320.259765625
1653999591.8680608,17049,-9310.8076171875
1653999592.2830153,17099,-9326.283203125
1653999592.6660004,17149,-9282.1435546875
1653999593.120321,17199,-9299.630859375
1653999593.582465,17249,-9312.3466796875
1653999594.0352085,17299,-9252.556640625
1653999594.4769905,17349,-9323.9111328125
1653999594.838988,17399,-9386.1318359375
1653999595.256765,17449,-9316.7587890625
1653999595.706895,17499,-9275.2158203125
1653999596.1708887,17549,-9307.513671875
1653999596.6124985,17599,-9282.80078125
1653999596.978638,17649,-9251.57421875
1653999597.459218,17699,-9349.8388671875
1653999597.9211287,17749,-9268.65234375
1653999598.3526287,17799,-9333.216796875
1653999598.8214405,17849,-9314.01953125
1653999599.3092406,17899,-9301.8896484375
1653999599.6767843,17949,-9195.1708984375
1653999600.0340745,17999,-9279.35546875
1653999600.4283042,18049,-9268.3818359375
1653999600.8570824,18099,-9236.6396484375
1653999601.2975721,18149,-9295.3642578125
1653999601.7016323,18199,-9343.619140625
1653999602.0638778,18249,-9315.1923828125
1653999602.4006126,18299,-9240.08203125
1653999602.7238767,18349,-9213.4404296875
1653999603.0922654,18399,-9253.146484375
1653999603.4416192,18449,-9321.4970703125
1653999603.8310554,18499,-9234.1962890625
1653999604.177441,18549,-9281.8125
1653999604.5101004,18599,-9262.107421875
1653999604.8614416,18649,-9184.2041015625
1653999605.1874557,18699,-9279.306640625
1653999605.4993076,18749,-9272.259765625
1653999605.8637822,18799,-9243.8271484375
1653999606.2174532,18849,-9269.376953125
1653999606.5312755,18899,-9239.7060546875
1653999606.8757625,18949,-9238.4345703125
1653999607.197718,18999,-9202.826171875
1653999607.6598582,19049,-9233.98828125
1653999608.1894658,19099,-9294.076171875
1653999608.6191847,19149,-9174.0087890625
1653999609.080929,19199,-9234.1962890625
1653999609.4556656,19249,-9151.755859375
1653999609.8102195,19299,-9256.4921875
1653999610.1573102,19349,-9226.3837890625
1653999610.506467,19399,-9242.0380859375
1653999610.86411,19449,-9202.0380859375
1653999611.2596946,19499,-9199.6923828125
1653999611.6575637,19549,-9264.615234375
1653999612.0356522,19599,-9168.2724609375
1653999612.3603024,19649,-9262.3857421875
1653999612.7155235,19699,-9199.376953125
1653999613.0708747,19749,-9286.6015625
1653999613.4767113,19799,-9273.10546875
1653999613.7919707,19849,-9287.8232421875
1653999614.1012616,19899,-9268.56640625
1653999614.411193,19949,-9235.9248046875
1653999614.7695806,19999,-9296.3203125
1653999615.1404953,20049,-9243.7783203125
1653999615.579316,20099,-9171.4296875
1653999616.0086236,20149,-9303.640625
1653999616.3806953,20199,-9265.8583984375
1653999616.7822561,20249,-9299.65625
1653999617.1869693,20299,-9208.8974609375
1653999617.6473536,20349,-9180.677734375
1653999618.0491574,20399,-9153.7158203125
1653999618.5327046,20449,-9176.447265625
1653999618.954217,20499,-9198.43359375
1653999619.3932695,20549,-9187.2939453125
1653999619.8615234,20599,-9261.3505859375
1653999620.3021111,20649,-9236.2587890625
1653999620.7370358,20699,-9223.3291015625
1653999621.135374,20749,-9120.7578125
1653999621.5466094,20799,-9147.810546875
1653999622.0211794,20849,-9144.9130859375
1653999622.5282106,20899,-9232.7060546875
1653999622.996936,20949,-9149.955078125
1653999623.4124727,20999,-9215.2060546875
1653999623.940944,21049,-9233.765625
1653999624.407205,21099,-9176.138671875
1653999624.8551383,21149,-9234.2998046875
1653999625.2820544,21199,-9127.9267578125
1653999625.7064338,21249,-9179.400390625
1653999626.0444937,21299,-9245.818359375
1653999626.4324615,21349,-9210.0810546875
1653999626.831171,21399,-9244.66015625
1653999627.1594446,21449,-9141.34375
1653999627.578727,21499,-9131.041015625
1653999627.9145553,21549,-9124.244140625
1653999628.2411141,21599,-9230.943359375
1653999628.5570414,21649,-9213.984375
1653999628.8857865,21699,-9162.091796875
1653999629.2462256,21749,-9199.2587890625
1653999629.6033947,21799,-9228.16015625
1653999629.9682024,21849,-9144.8017578125
1653999630.3084517,21899,-9094.3291015625
1653999630.667339,21949,-9129.962890625
1653999631.1120636,21999,-9152.5810546875
1653999631.540159,22049,-9235.96484375
1653999631.964423,22099,-9106.19140625
1653999632.3388011,22149,-9134.33203125
1653999632.7269452,22199,-9174.5888671875
1653999633.1000032,22249,-9237.9951171875
1653999633.4858348,22299,-9207.8974609375
1653999633.9185238,22349,-9233.357421875
1653999634.4093983,22399,-9237.7490234375
1653999634.8063147,22449,-9178.1572265625
1653999635.1866584,22499,-9296.935546875
1653999635.6074688,22549,-9106.87890625
1653999635.9815402,22599,-9162.1943359375
1653999636.3539,22649,-9252.162109375
1653999636.7587311,22699,-9157.7802734375
1653999637.1291273,22749,-9124.7421875
1653999637.5425391,22799,-9159.7099609375
1653999637.95874,22849,-9188.3447265625
1653999638.3436093,22899,-9154.0849609375
1653999638.7263565,22949,-9150.537109375
1653999639.1681175,22999,-9190.5283203125
1653999639.5909884,23049,-9137.486328125
1653999639.9851975,23099,-9128.494140625
1653999640.4143975,23149,-9185.1875
1653999640.7843451,23199,-9183.88671875
1653999641.2045033,23249,-9152.869140625
1653999641.5899022,23299,-9130.9384765625
1653999641.9613056,23349,-9180.9658203125
1653999642.4193203,23399,-9061.2412109375
1653999642.8219194,23449,-9209.1884765625
1653999643.2123308,23499,-9179.380859375
1653999643.5784097,23549,-9140.6533203125
1653999644.0139632,23599,-9155.521484375
1653999644.449302,23649,-9102.1142578125
1653999644.8497257,23699,-9125.25390625
1653999645.2326887,23749,-9257.658203125
1653999645.6353354,23799,-9137.33203125
1653999646.040972,23849,-9251.376953125
1653999646.4721842,23899,-9190.6611328125
1653999646.8589504,23949,-9138.8603515625
1653999647.2387674,23999,-9131.330078125
1653999647.6411672,24049,-9114.4560546875
1653999648.0308497,24099,-9193.7626953125
1653999648.4417713,24149,-9122.658203125
1653999648.8382182,24199,-9128.8955078125
1653999649.2275534,24249,-9189.056640625
1653999649.6320102,24299,-9133.4208984375
1653999650.043135,24349,-9225.6171875
1653999650.4501266,24399,-9157.0341796875
1653999650.8879135,24449,-9066.609375
1653999651.2812502,24499,-9111.6044921875
1653999651.6861897,24549,-9168.0166015625
1653999652.0939958,24599,-9157.5224609375
1653999652.5197113,24649,-9085.310546875
1653999652.951111,24699,-9183.669921875
1653999653.3545058,24749,-9165.7939453125
1653999653.767428,24799,-9165.11328125
1653999654.1971784,24849,-9088.4365234375
1653999654.618975,24899,-9086.4130859375
1653999654.991097,24949,-9085.037109375
1653999655.3975127,24999,-9108.685546875
1653999655.7888193,25049,-9092.751953125
1653999656.1959364,25099,-9138.4521484375
1653999656.5883641,25149,-9097.080078125
1653999656.9907484,25199,-9105.056640625
1653999657.397539,25249,-9162.802734375
1653999657.8124068,25299,-9089.9345703125
1653999658.2125525,25349,-9203.4365234375
1653999658.6140213,25399,-9182.3974609375
1653999659.0211341,25449,-9096.7255859375
1653999659.4296129,25499,-9161.2470703125
1653999659.7771332,25549,-9115.978515625
1653999660.2346783,25599,-9080.7685546875
1653999660.6628284,25649,-9127.2294921875
1653999661.061232,25699,-9059.708984375
1653999661.4216547,25749,-9128.876953125
1653999661.8195822,25799,-9061.6005859375
1653999662.2501469,25849,-9090.9580078125
1653999662.6605408,25899,-9045.6083984375
1653999663.087726,25949,-9080.990234375
1653999663.5402873,25999,-9135.7578125
1653999663.9393425,26049,-9082.6748046875
1653999664.3487926,26099,-9037.4775390625
1653999664.7458525,26149,-9045.236328125
1653999665.1774547,26199,-9117.94140625
1653999665.6033857,26249,-9090.1298828125
1653999665.9841003,26299,-9151.0634765625
1653999666.4054415,26349,-9025.01171875
1653999666.8631096,26399,-9095.1943359375
1653999667.2770834,26449,-9046.5078125
1653999667.7071304,26499,-9051.75
1653999668.0922418,26549,-9131.466796875
1653999668.5045283,26599,-9121.2900390625
1653999668.9154105,26649,-8996.05859375
1653999669.2993052,26699,-9036.9990234375
1653999669.7371967,26749,-9028.2646484375
1653999670.1537282,26799,-9144.78515625
1653999670.5192628,26849,-9132.8349609375
1653999670.9103718,26899,-9096.70703125
1653999671.3136377,26949,-9075.8447265625
1653999671.7226293,26999,-9013.7060546875
1653999672.1862254,27049,-9082.0478515625
1653999672.5765488,27099,-9056.689453125
1653999672.9916685,27149,-9044.408203125
1653999673.4021735,27199,-9111.767578125
1653999673.7986214,27249,-9137.935546875
1653999674.2663486,27299,-9052.669921875
1653999674.665815,27349,-9129.00390625
1653999675.0753617,27399,-9148.5966796875
1653999675.4711192,27449,-9028.5771484375
1653999675.8960648,27499,-9064.6796875
1653999676.2721777,27549,-9066.7587890625
1653999676.6768491,27599,-9104.4306640625
1653999677.0784173,27649,-9002.1796875
1653999677.4777198,27699,-9089.3837890625
1653999677.8989289,27749,-9115.2041015625
1653999678.2730656,27799,-9136.2861328125
1653999678.6677978,27849,-9024.5146484375
1653999679.0527864,27899,-9123.021484375
1653999679.464721,27949,-9084.638671875
1653999679.8716795,27999,-9061.552734375
1653999680.2472878,28049,-9061.5546875
1653999680.6183484,28099,-9147.5322265625
1653999681.020901,28149,-9146.5732421875
1653999681.4009588,28199,-9024.9384765625
1653999681.8296034,28249,-9069.2060546875
1653999682.214733,28299,-9076.2001953125
1653999682.617291,28349,-8971.5654296875
1653999683.0411634,28399,-9033.689453125
1653999683.4326382,28449,-9068.6865234375
1653999683.8374462,28499,-9059.390625
1653999684.2468529,28549,-9052.7841796875
1653999684.6737485,28599,-9092.3212890625
1653999685.1005387,28649,-9047.1669921875
1653999685.5183294,28699,-9024.8955078125
1653999685.9115698,28749,-9025.291015625
1653999686.2939627,28799,-9098.455078125
1653999686.751391,28849,-9046.29296875
1653999687.1149435,28899,-9081.5048828125
1653999687.535123,28949,-8986.6552734375
1653999687.911772,28999,-9015.7998046875
1653999688.3289099,29049,-9047.166015625
1653999688.7530682,29099,-9130.27734375
1653999689.1207511,29149,-8995.103515625
1653999689.5010347,29199,-9033.7841796875
1653999689.9018307,29249,-9029.345703125
1653999690.328674,29299,-9025.8896484375
1653999690.7227228,29349,-9027.353515625
1653999691.1201196,29399,-8966.4248046875
1653999691.5518053,29449,-9069.7255859375
1653999691.957486,29499,-8937.6015625
1653999692.3713024,29549,-8973.375
1653999692.7737865,29599,-9052.1865234375
1653999693.2003973,29649,-9078.2080078125
1653999693.605944,29699,-9069.345703125
1653999694.0073988,29749,-8998.9453125
1653999694.3641837,29799,-9103.0380859375
1653999694.7659059,29849,-9053.65234375
1653999695.1625032,29899,-8974.5078125
1653999695.534081,29949,-9061.6591796875
1653999695.9165509,29999,-9029.1103515625
1653999696.299826,30049,-9015.1669921875
1653999696.7179344,30099,-9023.5029296875
1653999697.1543865,30149,-9023.2890625
1653999697.5406456,30199,-9036.4521484375
1653999697.9367232,30249,-9042.044921875
1653999698.3502223,30299,-9035.3056640625
1653999698.768238,30349,-9065.5986328125
1653999699.1893675,30399,-8980.1611328125
1653999699.5842762,30449,-9031.7958984375
1653999700.0054166,30499,-9064.888671875
1653999700.4444354,30549,-9017.8046875
1653999700.8348782,30599,-8965.109375
1653999701.23026,30649,-9048.998046875
1653999701.676946,30699,-9016.0498046875
1653999702.0343628,30749,-8947.1650390625
1653999702.477676,30799,-9025.3359375
1653999702.8665829,30849,-9027.9638671875
1653999703.2288935,30899,-9013.59765625
1653999703.6802385,30949,-9063.1083984375
1653999704.083585,30999,-9018.7294921875
1653999704.4608817,31049,-9030.3154296875
1653999704.8453808,31099,-9034.712890625
1653999705.2715895,31149,-8954.1484375
1653999705.6800678,31199,-9059.6611328125
1653999706.073248,31249,-9048.0712890625
1653999706.501254,31299,-9027.1044921875
1653999706.951802,31349,-8954.6748046875
1653999707.33657,31399,-8977.8359375
1653999707.7651207,31449,-9022.1630859375
1653999708.1917665,31499,-9046.4296875
1653999708.5877798,31549,-9013.1142578125
1653999709.0035572,31599,-9035.40234375
1653999709.3807068,31649,-9092.703125
1653999709.7830937,31699,-9019.814453125
1653999710.168614,31749,-8991.2626953125
1653999710.5831373,31799,-9108.396484375
1653999710.9878125,31849,-9018.341796875
1653999711.3809183,31899,-9052.345703125
1653999711.8007462,31949,-9055.6494140625
1653999712.1844952,31999,-8996.2138671875
1653999712.6090674,32049,-8971.107421875
1653999712.9886825,32099,-9056.814453125
1653999713.3932252,32149,-8992.9130859375
1653999713.7957458,32199,-8965.54296875
1653999714.173031,32249,-9012.9716796875
1653999714.5470676,32299,-8910.3037109375
1653999714.9275978,32349,-8991.3701171875
1653999715.3355308,32399,-9096.5615234375
1653999715.7422833,32449,-8978.8740234375
1653999716.1280265,32499,-8979.4208984375
1653999716.4843838,32549,-8980.3017578125
1653999716.8972566,32599,-9002.5771484375
1653999717.3167908,32649,-9022.478515625
1653999717.717427,32699,-9024.666015625
1653999718.1529496,32749,-9032.9599609375
1653999718.5517812,32799,-8969.109375
1653999718.9488566,32849,-8978.525390625
1653999719.3452933,32899,-9011.6728515625
1653999719.7485673,32949,-8928.099609375
1653999720.1570442,32999,-8998.08203125
1653999720.5027733,33049,-9017.0732421875
1653999720.954107,33099,-8994.103515625
1653999721.384142,33149,-9058.1103515625
1653999721.7963922,33199,-8986.3466796875
1653999722.2325351,33249,-8992.08203125
1653999722.6275449,33299,-8980.1572265625
1653999723.0245523,33349,-8959.3212890625
1653999723.4360917,33399,-8988.5537109375
1653999723.8073158,33449,-8966.8544921875
1653999724.2129135,33499,-8945.5419921875
1653999724.6459885,33549,-8931.4580078125
1653999725.1047783,33599,-8946.5546875
1653999725.5656424,33649,-8919.4521484375
1653999726.0209584,33699,-8999.7138671875
1653999726.4538827,33749,-9002.0361328125
1653999726.9826863,33799,-8965.021484375
1653999727.4392946,33849,-9094.638671875
1653999727.8551114,33899,-8959.328125
1653999728.3454993,33949,-8971.8095703125
1653999728.753436,33999,-8953.5263671875
1653999729.095586,34049,-9037.67578125
1653999729.4271245,34099,-8976.873046875
1653999729.787613,34149,-8967.1318359375
1653999730.2737868,34199,-8934.650390625
1653999730.7015872,34249,-8976.740234375
1653999731.108465,34299,-8989.0595703125
1653999731.5356119,34349,-8989.2763671875
1653999731.9645185,34399,-8929.158203125
1653999732.443111,34449,-8968.0068359375
1653999732.8179126,34499,-8965.1767578125
1653999733.1724012,34549,-8967.54296875
