Wall time,Step,Value
1654083336.645392,8049,-10039.8935546875
1654083336.929712,8149,-9650.0166015625
1654083337.2345333,8249,-9487.365234375
1654083338.1195164,8549,-9818.52734375
1654083338.260861,8599,-10317.2783203125
1654083338.4284916,8649,-10185.0625
1654083339.1849084,8899,-9794.357421875
1654083339.8276827,9099,-10000.6044921875
1654083340.2538478,9249,-10144.322265625
1654083340.3913648,9299,-9703.849609375
1654083340.5541866,9349,-9689.14453125
1654083341.1522427,9549,-9477.232421875
1654083341.3002698,9599,-10434.1171875
1654083341.4409983,9649,-9703.4501953125
1654083342.4600415,9999,-9718.3857421875
1654083342.893035,10149,-10263.1728515625
1654083343.0383077,10199,-9607.2216796875
1654083343.1753352,10249,-9112.3359375
1654083343.3254375,10299,-9389.9775390625
1654083343.6248918,10399,-9953.70703125
1654083344.2156172,10599,-10297.998046875
1654083344.5513487,10699,-9310.783203125
1654083344.850566,10799,-9232.4921875
1654083345.4609802,10999,-9863.73828125
1654083345.603346,11049,-9592.0087890625
1654083345.7746904,11099,-9277.5576171875
1654083346.2563798,11249,-10081.0546875
1654083347.0880504,11499,-10026.88671875
1654083348.720737,11999,-10108.8837890625
1654083349.0075085,12099,-10290.759765625
1654083349.4368253,12249,-9560.5322265625
1654083349.5804374,12299,-9720.154296875
1654083349.7298067,12349,-9836.6875
1654083350.8671267,12749,-9464.1962890625
1654083351.4298353,12949,-10071.044921875
1654083351.5754688,12999,-10138.255859375
1654083351.7252307,13049,-10071.9970703125
1654083353.381575,13599,-9206.763671875
1654083353.8316703,13749,-9405.7890625
1654083354.1284366,13849,-9245.4140625
1654083354.4365025,13949,-9205.9033203125
1654083354.7653441,14049,-10028.115234375
1654083355.064194,14149,-9222.2724609375
1654083355.48276,14299,-10260.51953125
1654083355.9174063,14449,-9538.2236328125
1654083356.239112,14549,-10170.48046875
1654083357.0239735,14799,-9357.64453125
1654083357.3187509,14899,-9912.6875
1654083357.462924,14949,-9179.197265625
1654083358.6776686,15349,-10223.9619140625
1654083358.9811814,15449,-9932.326171875
1654083359.568798,15649,-9777.4150390625
1654083360.1627154,15849,-10023.8564453125
1654083360.4520273,15949,-9832.63671875
1654083360.5893543,15999,-9512.24609375
1654083361.023665,16149,-9609.181640625
1654083363.3219025,16899,-9968.1640625
1654083363.4766712,16949,-9498.1611328125
1654083364.2524056,17199,-9394.8359375
1654083364.543412,17299,-9931.51171875
1654083364.689111,17349,-9250.05078125
1654083365.6322703,17649,-9850.9775390625
1654083366.0186853,17749,-9117.7099609375
1654083367.002265,17949,-10066.365234375
1654083367.7108324,18149,-9334.7353515625
1654083367.861928,18199,-9940.224609375
1654083368.019874,18249,-9684.0673828125
1654083368.1675315,18299,-9734.109375
1654083368.3196197,18349,-10192.775390625
1654083368.470967,18399,-9389.91015625
1654083370.1504683,18949,-9819.1767578125
1654083371.4433377,19349,-9078.07421875
1654083372.1249282,19549,-10084.830078125
1654083372.433052,19649,-9557.5185546875
1654083372.713571,19749,-9606.55859375
1654083373.1299026,19899,-9577.9638671875
1654083373.8432267,20149,-9101.3359375
1654083374.1584694,20249,-10069.19140625
1654083374.895489,20499,-9831.1787109375
1654083375.4757614,20699,-9819.0517578125
1654083375.6200562,20749,-9603.3046875
1654083375.805838,20799,-9363.5751953125
1654083376.7103796,21099,-9421.7529296875
1654083376.8535564,21149,-10149.2763671875
1654083377.291321,21299,-9354.41796875
1654083377.4558473,21349,-9578.7548828125
1654083378.054255,21549,-9791.2744140625
1654083378.863845,21799,-9951.5283203125
1654083379.005955,21849,-9573.6005859375
1654083379.1600657,21899,-10012.99609375
1654083379.465467,21999,-10083.8544921875
1654083379.766838,22099,-9997.193359375
1654083380.0825872,22199,-9344.5322265625
1654083380.2334168,22249,-9601.3916015625
1654083380.5504322,22349,-9168.04296875
1654083381.1609764,22549,-9470.0556640625
1654083381.4488478,22649,-9570.263671875
1654083382.0365298,22849,-9833.939453125
1654083382.6793542,23049,-9423.9384765625
1654083382.8361232,23099,-8991.052734375
1654083383.430965,23299,-9594.6318359375
1654083383.5911958,23349,-9527.5126953125
1654083384.0248425,23449,-9781.923828125
1654083384.3149648,23549,-9271.19921875
1654083384.9226213,23749,-9368.4345703125
1654083385.0622067,23799,-9839.322265625
1654083385.773834,24049,-9368.6025390625
1654083385.9141397,24099,-9272.9326171875
1654083386.3448093,24249,-9966.1689453125
1654083386.7808006,24399,-9308.169921875
1654083386.92808,24449,-10118.326171875
1654083387.084986,24499,-9574.8681640625
1654083387.3817308,24599,-9133.5341796875
1654083387.8239493,24749,-9494.150390625
1654083388.420643,24949,-9884.3291015625
1654083389.0630052,25149,-9524.5478515625
1654083389.2197506,25199,-9360.451171875
1654083390.14167,25499,-9597.0712890625
1654083390.3023076,25549,-9275.380859375
1654083390.4508514,25599,-9493.3876953125
1654083390.596604,25649,-9793.4521484375
1654083390.7485254,25699,-9385.734375
1654083390.8942761,25749,-9320.97265625
1654083391.3471122,25899,-9297.822265625
1654083391.4865324,25949,-10134.4453125
1654083391.6299052,25999,-10204.5068359375
1654083393.793322,26699,-10186.23828125
1654083393.9431164,26749,-9642.3076171875
1654083394.2311082,26849,-9846.3291015625
1654083394.3730245,26899,-9487.7119140625
1654083394.525197,26949,-9892.1474609375
1654083394.8535068,27049,-9495.353515625
1654083395.1736825,27149,-9355.8310546875
1654083395.4877605,27249,-9284.783203125
1654083395.7775693,27349,-9802.0146484375
1654083395.9168217,27399,-9199.3017578125
1654083396.4391184,27549,-9554.720703125
1654083396.7547135,27649,-10431.3935546875
1654083397.2432177,27799,-9452.076171875
1654083397.4069455,27849,-9717.419921875
1654083398.3152015,28149,-9238.51171875
1654083398.4720042,28199,-9237.6826171875
1654083398.6392064,28249,-9697.818359375
1654083399.2338223,28449,-10032.4208984375
1654083399.6735191,28599,-9232.7119140625
1654083399.9807541,28699,-9902.2177734375
1654083400.5355456,28849,-9681.0361328125
1654083401.221638,29049,-9149.1953125
1654083401.8546233,29249,-9625.8818359375
1654083402.0043838,29299,-9168.18359375
1654083402.4602149,29449,-9616.4052734375
1654083402.7976213,29549,-9140.982421875
1654083402.9478204,29599,-9168.3291015625
1654083403.400036,29749,-9428.5185546875
1654083403.7128067,29849,-9280.0771484375
1654083403.998951,29949,-10087.4296875
1654083404.139783,29999,-9710.0048828125
1654083404.5912075,30149,-9493.5634765625
1654083404.7393622,30199,-9550.8662109375
1654083405.4792905,30449,-9944.5859375
1654083406.3027153,30699,-9601.0732421875
1654083406.460776,30749,-9101.087890625
1654083406.8150692,30849,-9607.9755859375
1654083407.4572194,31049,-9260.787109375
1654083407.7942002,31149,-9179.3623046875
1654083407.966697,31199,-9172.8720703125
1654083408.417672,31349,-9875.3125
1654083408.7208378,31449,-9177.8984375
1654083408.8750196,31499,-9309.7060546875
1654083409.4514465,31699,-9885.1953125
1654083410.1743484,31899,-9885.212890625
1654083410.681877,32049,-9229.7626953125
1654083410.8540504,32099,-8983.375
1654083411.0194318,32149,-9280.236328125
1654083411.214827,32199,-9313.4599609375
1654083411.4038966,32249,-9967.671875
1654083412.2969038,32499,-9357.208984375
1654083412.647342,32599,-9475.1611328125
1654083412.8192968,32649,-9226.697265625
1654083413.2823038,32749,-9522.7958984375
1654083413.472227,32799,-9550.666015625
1654083414.0359836,32949,-8925.169921875
1654083414.4305758,33049,-9519.3447265625
1654083415.6044812,33399,-9383.2470703125
1654083416.1409726,33549,-9530.5546875
1654083416.9110847,33799,-9588.7158203125
1654083417.062732,33849,-10060.0595703125
1654083417.7091155,34049,-10085.712890625
1654083418.3233895,34249,-9111.9384765625
1654083418.7763557,34399,-9573.349609375
1654083419.575526,34649,-9093.505859375
1654083419.8811688,34749,-9611.685546875
1654083420.182633,34849,-9073.7431640625
1654083420.3195665,34899,-9924.3037109375
1654083420.6035092,34999,-9353.1650390625
1654083421.0376134,35149,-10106.771484375
1654083421.51418,35299,-9292.9765625
1654083422.2958863,35549,-9189.259765625
1654083423.1571486,35799,-9774.7890625
1654083423.517704,35899,-9737.4951171875
1654083424.028608,36049,-10255.3212890625
1654083424.2275138,36099,-9050.3056640625
1654083424.6388772,36199,-9076.3515625
1654083425.09135,36299,-9151.5576171875
1654083425.2600367,36349,-9486.1767578125
1654083425.6435294,36449,-9315.61328125
1654083425.849678,36499,-9522.6123046875
1654083426.2115192,36599,-9424.3369140625
1654083426.3919313,36649,-9744.4296875
1654083426.6005533,36699,-9925.2509765625
1654083427.5061128,36949,-9110.40625
1654083428.1977336,37149,-9279.060546875
1654083428.5107353,37249,-9569.1533203125
1654083430.4875407,37849,-9173.83203125
1654083430.8435166,37949,-9453.140625
1654083431.8273833,38249,-9556.6474609375
1654083432.0165167,38299,-9356.8173828125
1654083432.4885643,38449,-9668.587890625
1654083432.6374497,38499,-9614.634765625
1654083433.1152627,38649,-9492.7900390625
1654083433.6059911,38799,-9211.408203125
1654083433.7593744,38849,-9374.591796875
1654083434.060972,38949,-9796.0693359375
1654083434.1990669,38999,-9077.130859375
1654083434.361783,39049,-9367.28515625
1654083434.518971,39099,-9087.59375
1654083434.6670473,39149,-9113.384765625
1654083435.6058028,39449,-9810.93359375
1654083436.0989037,39599,-9434.79296875
1654083438.2652764,40249,-9577.7265625
1654083438.433061,40299,-9441.82421875
1654083438.5940251,40349,-9663.400390625
1654083438.7654634,40399,-9249.98828125
1654083439.2922633,40549,-9204.0185546875
1654083440.5491393,40949,-9325.298828125
1654083440.7433813,40999,-9370.609375
1654083442.1555812,41399,-9342.2998046875
1654083442.3037167,41449,-9688.0107421875
1654083442.9536064,41649,-9382.525390625
1654083443.1217148,41699,-9432.3740234375
1654083443.4270477,41799,-9630.4873046875
1654083443.5649188,41849,-9386.3740234375
1654083443.9845908,41999,-9528.6416015625
1654083444.1430874,42049,-9959.150390625
1654083444.6343737,42199,-10098.25
1654083444.9143534,42299,-9340.4462890625
1654083445.6448061,42549,-9046.1728515625
1654083445.792772,42599,-9518.4453125
1654083446.264,42749,-9200.72265625
1654083446.7103562,42899,-9527.390625
1654083447.135164,43049,-9010.4775390625
1654083447.4340992,43149,-9131.3349609375
1654083447.909258,43299,-9202.6220703125
1654083448.0619717,43349,-9469.876953125
1654083448.7335782,43549,-9131.2158203125
1654083448.9400012,43599,-10059.650390625
1654083451.2679398,44249,-9259.3935546875
1654083451.5777547,44349,-9876.1630859375
1654083452.3217888,44549,-9141.05859375
1654083452.6878324,44649,-9910.388671875
1654083453.2078648,44799,-9124.45703125
1654083453.6116872,44899,-9734.494140625
1654083453.816761,44949,-9184.0546875
1654083454.4090762,45099,-9105.376953125
1654083454.568571,45149,-9283.5146484375
1654083455.34429,45399,-10026.0849609375
1654083455.4957726,45449,-9604.470703125
1654083455.8149168,45549,-8985.09765625
1654083455.9647624,45599,-9656.6943359375
1654083456.4388008,45749,-8992.4521484375
1654083457.077832,45949,-9506.4794921875
1654083457.2170076,45999,-9099.59765625
1654083457.5163078,46099,-9102.3779296875
1654083458.5965476,46449,-9166.625
1654083458.8848798,46549,-9135.6357421875
1654083459.0203662,46599,-9501.66796875
1654083459.163449,46649,-9752.3203125
1654083460.1781828,46999,-9740.244140625
1654083460.662181,47149,-9533.787109375
1654083461.1490283,47299,-8994.619140625
1654083461.8416135,47499,-9275.0751953125
1654083462.3251274,47649,-9724.4775390625
1654083462.8062668,47799,-10020.93359375
1654083463.6734407,48049,-9491.2607421875
1654083464.126802,48199,-9577.4921875
1654083464.4806905,48299,-9523.068359375
1654083464.8136082,48399,-9205.30859375
1654083465.0210507,48449,-9195.005859375
1654083466.6312943,48949,-9713.2548828125
1654083466.77919,48999,-9405.0625
1654083467.241438,49149,-9168.08203125
1654083467.8174257,49349,-9400.4541015625
1654083468.440194,49549,-9428.8857421875
1654083468.7348635,49649,-9250.8466796875
1654083469.0545416,49749,-9216.240234375
1654083469.3845885,49849,-9469.349609375
1654083469.6754112,49949,-9426.1064453125
1654083469.8190968,49999,-9441.3427734375
1654083470.2417784,50149,-9820.759765625
1654083470.3868988,50199,-9447.7255859375
1654083470.5323434,50249,-9310.8291015625
1654083470.8176708,50349,-9014.6845703125
1654083471.5399053,50599,-9400.2255859375
1654083471.824967,50699,-9320.8076171875
1654083472.1100547,50799,-9478.1796875
1654083473.210107,51149,-9102.9892578125
1654083473.831356,51349,-9230.3271484375
1654083474.1666403,51449,-9351.17578125
1654083475.3016076,51799,-9369.7666015625
1654083475.4637866,51849,-9255.96875
1654083475.607836,51899,-9144.501953125
1654083475.7739275,51949,-9197.0390625
1654083475.9162755,51999,-9502.25390625
1654083476.4923189,52199,-9273.275390625
1654083476.9400208,52349,-9828.4521484375
1654083478.5083556,52849,-9165.201171875
1654083478.7972093,52949,-9122.57421875
1654083479.1393995,53049,-9100.9375
1654083479.4579632,53149,-9294.859375
1654083479.9246628,53299,-9088.9599609375
1654083480.2601097,53399,-9664.5205078125
1654083480.542095,53499,-10036.6279296875
1654083480.684839,53549,-9911.4453125
1654083480.8235106,53599,-9260.583984375
1654083480.9781406,53649,-9834.11328125
1654083481.1316688,53699,-9277.6875
1654083481.289137,53749,-10082.248046875
1654083481.7375374,53899,-9238.5673828125
1654083482.1649036,54049,-9299.8828125
1654083482.93621,54299,-9225.69921875
1654083483.085887,54349,-9120.46875
1654083483.2448394,54399,-9638.236328125
1654083483.8314278,54599,-9111.7734375
1654083484.871862,54949,-9322.0009765625
1654083485.168044,55049,-9379.306640625
1654083485.4779077,55149,-9242.2392578125
1654083485.6432705,55199,-9521.4404296875
1654083485.815013,55249,-9356.9794921875
1654083486.2802413,55399,-9442.52734375
1654083486.6057346,55499,-9637.6708984375
1654083486.891535,55599,-9034.794921875
1654083487.0388603,55649,-8992.4521484375
1654083487.3379333,55749,-10077.6181640625
1654083488.109023,55999,-9171.8369140625
1654083488.4300995,56099,-9720.6572265625
1654083488.5865839,56149,-9036.123046875
1654083489.090935,56299,-9365.8076171875
1654083489.2470582,56349,-9083.056640625
1654083489.549439,56449,-9027.64453125
1654083489.7165945,56499,-9437.42578125
1654083490.2152903,56649,-9437.9873046875
1654083490.56019,56749,-9123.298828125
1654083490.8934064,56849,-9963.9453125
1654083491.37408,56999,-9332.3857421875
1654083492.4433975,57349,-9273.0498046875
1654083493.0301354,57549,-9240.5322265625
1654083493.1708212,57599,-9375.6396484375
1654083493.3101883,57649,-9481.7509765625
1654083494.565305,58049,-9280.2392578125
1654083494.8633883,58149,-8992.4521484375
1654083495.1616852,58249,-9068.6650390625
1654083495.611073,58399,-9235.4140625
1654083496.4986465,58699,-8992.4521484375
1654083496.6398253,58749,-9452.001953125
1654083496.9559531,58849,-9210.3623046875
1654083497.1007628,58899,-9229.7353515625
1654083497.2672334,58949,-9155.9580078125
1654083497.8717122,59149,-9539.8623046875
1654083498.155839,59249,-9527.087890625
1654083498.4414465,59349,-8984.34765625
1654083498.8777218,59499,-9392.4736328125
1654083499.021811,59549,-9169.0361328125
1654083499.5056393,59699,-8987.7294921875
1654083499.6776705,59749,-9610.40625
1654083500.1565309,59899,-9277.392578125
1654083501.506699,60299,-9464.7509765625
1654083501.6744313,60349,-9147.615234375
1654083501.8337877,60399,-9144.8720703125
1654083503.0248263,60749,-9450.556640625
1654083503.6918247,60949,-9073.8681640625
1654083504.4512825,61199,-8992.4521484375
1654083504.7663496,61299,-9017.955078125
1654083505.3571718,61499,-9396.59375
1654083505.8451219,61649,-8968.7509765625
1654083506.8330717,61949,-9136.376953125
1654083507.7839246,62249,-9321.36328125
1654083508.090087,62349,-9350.7158203125
1654083508.5516825,62499,-9378.177734375
1654083508.7188509,62549,-9477.57421875
1654083508.8869796,62599,-9125.4833984375
1654083509.0435765,62649,-9233.9462890625
1654083509.342719,62749,-9040.79296875
1654083509.6744277,62849,-9471.330078125
1654083509.8297343,62899,-8976.95703125
1654083510.2836075,63049,-8992.4521484375
1654083510.4277165,63099,-8992.4521484375
1654083511.303317,63399,-9538.3837890625
1654083511.9110928,63599,-9077.5419921875
1654083512.6551137,63849,-9186.5107421875
1654083512.8093164,63899,-9088.228515625
1654083512.957241,63949,-9130.4150390625
1654083513.603034,64149,-9073.8681640625
1654083514.0833035,64299,-9201.216796875
1654083514.9230838,64549,-8992.4521484375
1654083515.395126,64699,-9454.91015625
1654083516.1110702,64949,-8944.1630859375
1654083516.265682,64999,-9208.2275390625
1654083516.715221,65149,-9163.171875
1654083517.2858002,65349,-9125.0205078125
1654083517.8560584,65549,-9547.775390625
1654083518.6038833,65799,-9475.728515625
1654083519.3327022,66049,-9192.2080078125
1654083519.686051,66149,-8992.4521484375
1654083520.1575887,66299,-8992.4521484375
1654083520.3056664,66349,-9083.7392578125
1654083520.6067095,66449,-9109.572265625
1654083521.8069181,66799,-9610.685546875
1654083523.4713767,67299,-9060.6533203125
1654083523.9754276,67449,-9021.9130859375
1654083524.5991669,67649,-9283.078125
1654083524.8989162,67749,-9889.36328125
1654083525.8080802,68049,-9006.466796875
1654083526.4022987,68249,-9035.0986328125
1654083526.5474052,68299,-9073.3134765625
1654083526.7019105,68349,-9004.9091796875
1654083526.843645,68399,-9087.3095703125
1654083526.9926424,68449,-9099.720703125
1654083528.0389478,68799,-10052.7080078125
1654083528.178638,68849,-9688.1728515625
1654083528.7803814,69049,-9122.5654296875
1654083529.5437856,69299,-9608.1826171875
1654083529.7034745,69349,-9131.5712890625
1654083530.2836041,69549,-9130.4267578125
1654083530.7238965,69699,-9089.341796875
1654083531.3287365,69899,-9101.2783203125
1654083534.4182565,70899,-9302.666015625
1654083535.0244753,71099,-9544.4267578125
1654083536.5299456,71599,-9083.341796875
1654083536.7002935,71649,-9467.619140625
1654083537.3130918,71849,-9119.60546875
1654083537.6118534,71949,-8965.4072265625
1654083537.7597842,71999,-9144.3837890625
1654083537.9095204,72049,-9152.849609375
1654083538.0581567,72099,-8992.4521484375
1654083538.5168927,72249,-9052.439453125
1654083539.2844708,72499,-8992.4521484375
1654083539.6107852,72599,-9249.5625
1654083539.758685,72649,-9597.0849609375
1654083540.1928992,72799,-9080.48046875
1654083540.492089,72899,-9129.1015625
1654083540.6543143,72949,-9229.7275390625
1654083540.967247,73049,-9312.8037109375
1654083541.126824,73099,-9001.982421875
1654083542.42066,73549,-9900.57421875
1654083542.8673632,73699,-9921.8427734375
1654083543.0061715,73749,-9292.9912109375
1654083543.2898657,73849,-9426.7021484375
1654083544.2855208,74199,-8992.4521484375
1654083544.8709059,74399,-9160.591796875
1654083545.3014207,74549,-9572.5302734375
1654083545.7820578,74699,-9216.369140625
1654083545.924789,74749,-9274.46484375
1654083546.5011954,74949,-9289.173828125
1654083546.6517577,74999,-9282.177734375
1654083547.0923755,75149,-9178.9228515625
1654083548.1430187,75499,-9062.9208984375
1654083548.2815433,75549,-9100.498046875
1654083548.4301827,75599,-9820.201171875
1654083548.722445,75699,-9172.64453125
1654083549.0222917,75799,-9243.84765625
1654083549.1702456,75849,-8992.4521484375
1654083550.189227,76199,-9140.6181640625
1654083550.9615798,76449,-8992.4521484375
1654083551.8237398,76749,-10146.701171875
1654083552.2501822,76899,-9087.3095703125
1654083552.4123492,76949,-9005.0712890625
1654083552.838766,77099,-9151.6005859375
1654083553.8641248,77449,-9549.0927734375
1654083554.3022673,77599,-9365.0732421875
1654083554.4471693,77649,-9612.73828125
1654083554.5984657,77699,-9088.484375
1654083555.9043005,78149,-8946.0673828125
1654083556.3345912,78299,-8992.4521484375
1654083556.4750311,78349,-9196.248046875
1654083556.7768836,78449,-9079.486328125
1654083557.1934848,78599,-9026.66796875
1654083557.332917,78649,-8992.4521484375
1654083557.4789906,78699,-8997.1962890625
1654083557.904606,78849,-9101.9140625
1654083558.4710605,79049,-9468.330078125
1654083559.3172562,79299,-9088.650390625
1654083561.12733,79799,-9370.064453125
1654083561.2992835,79849,-9352.6171875
1654083561.485391,79899,-9154.5966796875
1654083562.1326685,80099,-8992.4521484375
1654083562.3182077,80149,-9106.9130859375
1654083562.4719262,80199,-9151.8759765625
1654083563.9464383,80599,-8992.4521484375
1654083564.4124126,80749,-9104.9189453125
1654083565.8635006,81249,-8989.9775390625
1654083566.2992287,81399,-9122.8759765625
1654083566.8883955,81599,-9078.587890625
1654083567.5432363,81799,-9381.6591796875
1654083567.8527386,81899,-9119.0888671875
1654083568.3147576,82049,-8966.294921875
1654083568.4723594,82099,-8992.4521484375
1654083569.235868,82349,-8987.9990234375
1654083569.3985481,82399,-9023.1064453125
1654083569.982521,82599,-9475.455078125
1654083570.1342998,82649,-9055.75
1654083570.2758727,82699,-9366.4912109375
1654083570.4268374,82749,-8992.4521484375
1654083570.7210798,82849,-8992.4521484375
1654083571.63579,83149,-9334.126953125
1654083572.2542644,83349,-9147.966796875
1654083572.8634653,83549,-8992.4521484375
1654083573.4809313,83749,-9284.4521484375
1654083573.9527307,83899,-9150.3349609375
1654083574.270216,83999,-9056.0185546875
1654083575.173088,84299,-8992.4521484375
1654083575.3260157,84349,-9090.384765625
1654083575.4688258,84399,-8992.4521484375
1654083575.6200364,84449,-9032.4599609375
1654083576.4355118,84699,-9067.888671875
1654083576.5889256,84749,-9054.8798828125
1654083576.7444856,84799,-8992.4521484375
1654083577.369521,84999,-9225.173828125
1654083577.8491378,85149,-9290.9697265625
1654083578.1730618,85249,-9041.3046875
1654083578.7034903,85399,-9245.623046875
1654083579.035424,85499,-9179.9638671875
1654083579.2033072,85549,-9001.9931640625
1654083579.3723414,85599,-9057.1435546875
1654083579.5309086,85649,-8992.4521484375
1654083580.5787644,85949,-9519.2060546875
1654083581.2702966,86149,-9033.52734375
1654083581.4341304,86199,-9225.3779296875
1654083581.5963943,86249,-9159.123046875
1654083581.7626786,86299,-9249.70703125
1654083582.6474059,86549,-9135.33984375
1654083583.9673393,86949,-8979.017578125
1654083584.1346734,86999,-9133.9384765625
1654083584.775444,87199,-8992.4521484375
1654083585.1097143,87299,-9135.4755859375
1654083585.5917668,87449,-8992.4521484375
1654083585.8797822,87549,-9171.75390625
1654083586.3334637,87699,-9187.9873046875
1654083586.4942644,87749,-9107.2705078125
1654083588.0088148,88149,-9167.275390625
1654083588.5166101,88299,-8992.4521484375
1654083590.0876062,88799,-9496.0966796875
1654083590.3958545,88899,-9072.2578125
1654083590.8862424,89049,-9113.953125
1654083591.573652,89249,-9218.1796875
1654083591.7390978,89299,-8992.4521484375
1654083591.9124994,89349,-9298.8779296875
1654083592.4017541,89499,-8992.4521484375
1654083592.864323,89649,-8992.4521484375
1654083593.5270636,89849,-9277.5986328125
1654083594.1637719,90049,-8949.736328125
1654083594.4979556,90149,-8992.4521484375
1654083595.4347792,90449,-9082.74609375
1654083595.7532358,90549,-8992.4521484375
1654083597.2037017,90999,-9293.7822265625
1654083597.8316076,91199,-9241.775390625
1654083598.2983387,91349,-9096.6337890625
1654083598.4550827,91399,-9491.638671875
1654083598.8015375,91499,-8995.3359375
1654083599.00539,91549,-9293.7685546875
1654083599.3309128,91649,-9004.2294921875
1654083599.955648,91849,-9060.4443359375
1654083600.2627807,91949,-9413.744140625
1654083601.3381405,92299,-9175.482421875
1654083601.4871998,92349,-9134.6279296875
1654083601.645442,92399,-9017.359375
1654083601.8132553,92449,-9360.4345703125
1654083602.291077,92599,-9034.8076171875
1654083603.8281565,93049,-8992.4521484375
1654083604.6241224,93299,-9006.466796875
1654083604.7687838,93349,-8992.4521484375
1654083604.917018,93399,-8974.3369140625
1654083605.504004,93599,-9126.54296875
1654083605.645034,93649,-9542.8251953125
1654083605.9529953,93749,-9044.94921875
1654083606.4460185,93899,-9127.8984375
1654083606.9103386,94049,-8992.4521484375
1654083607.416115,94199,-9052.439453125
1654083607.5792217,94249,-9113.7197265625
1654083607.8988647,94349,-9423.396484375
1654083608.2276566,94449,-9094.96484375
1654083608.521482,94549,-8992.4521484375
1654083609.31235,94799,-9092.40625
1654083609.9494731,94999,-9004.439453125
1654083610.440294,95149,-9106.7001953125
1654083611.425072,95449,-9047.875
1654083611.59128,95499,-9084.474609375
1654083611.7509184,95549,-9092.9208984375
1654083612.228778,95699,-8992.4521484375
1654083612.9954112,95949,-8991.6572265625
1654083613.9333398,96249,-9093.0810546875
1654083614.0759554,96299,-8992.4521484375
1654083614.6863165,96499,-9476.84765625
1654083615.6441464,96799,-9191.2109375
1654083615.7937648,96849,-9017.359375
1654083616.4399107,97049,-9285.646484375
1654083616.6024814,97099,-9749.2333984375
1654083616.7602363,97149,-9006.193359375
1654083617.220584,97299,-9337.185546875
1654083617.5467923,97399,-9310.4970703125
1654083618.0047686,97549,-9193.4052734375
1654083618.4606605,97699,-8992.4521484375
1654083618.9354854,97849,-8992.4521484375
1654083619.6076014,98049,-9021.7900390625
1654083619.7858834,98099,-8992.4521484375
1654083619.961646,98149,-9160.27734375
1654083620.1267004,98199,-9040.0419921875
1654083620.2861834,98249,-9203.3232421875
1654083620.6310499,98349,-8992.4521484375
1654083620.798351,98399,-8992.4521484375
1654083620.9594696,98449,-9143.51171875
1654083622.5272703,98899,-9006.466796875
1654083622.9316654,98999,-9017.359375
1654083623.3136518,99099,-8987.7294921875
1654083624.0308297,99299,-9181.0556640625
1654083624.3750331,99399,-8993.7470703125
1654083624.5435922,99449,-8992.4521484375
1654083625.071292,99599,-9500.1806640625
1654083629.405062,100899,-9044.728515625
1654083630.0917556,101099,-8977.1025390625
1654083630.250946,101149,-8992.4521484375
1654083630.9255824,101349,-9301.0185546875
1654083631.2310534,101449,-9341.7763671875
1654083631.8030922,101599,-8992.4521484375
1654083632.5675995,101799,-9211.9501953125
1654083632.761183,101849,-8992.4521484375
1654083633.3934355,102049,-9122.8759765625
1654083633.8480134,102199,-8991.859375
1654083634.452964,102399,-9332.6298828125
